Fecha,Índice COLCAP
2019-04-22,1591.18
2019-04-23,1595.02
2019-04-24,1600.17
2019-04-25,1599.81
2019-04-26,1597.75
2019-04-29,1590.38
2019-04-30,1573.64
2019-05-02,1562.02
2019-05-03,1555.38
2019-05-06,1549.16
2019-05-07,1535.26
2019-05-08,1539.31
2019-05-09,1542.57
2019-05-10,1550.38
2019-05-13,1515.81
2019-05-14,1509.11
2019-05-15,1501.55
2019-05-16,1503.06
2019-05-17,1500.05
2019-05-20,1482.74
2019-05-21,1493.41
2019-05-22,1489.43
2019-05-23,1472.15
2019-05-24,1489.41
2019-05-27,1480.01
2019-05-28,1463.38
2019-05-29,1481.72
2019-05-30,1487.06
2019-05-31,1487
2019-06-04,1497.35
2019-06-05,1483.42
2019-06-06,1489.99
2019-06-07,1509.82
2019-06-10,1499.16
2019-06-11,1519.97
2019-06-12,1513.16
2019-06-13,1521.69
2019-06-14,1526.36
2019-06-17,1518.29
2019-06-18,1537.81
2019-06-19,1546.24
2019-06-20,1554.67
2019-06-21,1560.19
2019-06-25,1557.86
2019-06-26,1549.72
2019-06-27,1547.69
2019-06-28,1548.98
2019-07-02,1543.76
2019-07-03,1563.72
2019-07-04,1565.96
2019-07-05,1579.19
2019-07-08,1581.08
2019-07-09,1588.9
2019-07-10,1600.91
2019-07-11,1600.5
2019-07-12,1605.15
2019-07-15,1605.01
2019-07-16,1619.62
2019-07-17,1607.23
2019-07-18,1586.96
2019-07-19,1600.39
2019-07-22,1594.44
2019-07-23,1602.15
2019-07-24,1592.71
2019-07-25,1595.47
2019-07-26,1580.56
2019-07-29,1585.26
2019-07-30,1568.06
2019-07-31,1562.13
2019-08-01,1537.58
2019-08-02,1543.38
2019-08-05,1503
2019-08-06,1512.83
2019-08-08,1545.44
2019-08-09,1537.8
2019-08-12,1531.2
2019-08-13,1554.59
2019-08-15,1524.19
2019-08-16,1542.81
2019-08-20,1548.46
2019-08-21,1541.56
2019-08-22,1526.96
2019-08-23,1505.29
2019-08-26,1519.08
2019-08-27,1531.51
2019-08-28,1536.69
2019-08-29,1542.36
2019-08-30,1559.52
2019-09-02,1560.81
2019-09-03,1561.49
2019-09-04,1565.89
2019-09-05,1567.35
2019-09-06,1567.53
2019-09-09,1576.75
2019-09-10,1572.81
2019-09-11,1585.72
2019-09-12,1587.66
2019-09-13,1580.6
2019-09-16,1600.63
2019-09-17,1597.94
2019-09-18,1597.36
2019-09-19,1594.1
2019-09-20,1594.22
2019-09-23,1597.15
2019-09-24,1591.09
2019-09-25,1596.35
2019-09-26,1601.43
2019-09-27,1584.99
2019-09-30,1577.96
2019-10-01,1582.42
2019-10-02,1574.83
2019-10-03,1588.62
2019-10-04,1593.05
2019-10-07,1596.94
2019-10-08,1589.89
2019-10-09,1589.31
2019-10-10,1583.44
2019-10-11,1590.86
2019-10-15,1578.89
2019-10-16,1579.51
2019-10-17,1578.63
2019-10-18,1578.61
2019-10-21,1597.56
2019-10-22,1613.42
2019-10-23,1613.32
2019-10-24,1616.05
2019-10-25,1628.55
2019-10-28,1622
2019-10-29,1633.28
2019-10-30,1633.92
2019-10-31,1633.15
2019-11-01,1645.88
2019-11-05,1665.69
2019-11-06,1657.15
2019-11-07,1655.73
2019-11-08,1636.23
2019-11-12,1632.02
2019-11-13,1624.26
2019-11-14,1613.9
2019-11-15,1627.25
2019-12-09,1605.35
2019-12-10,1602.94
2019-12-11,1605.32
2019-12-12,1618.56
2019-12-13,1630.8
2019-12-16,1632
2019-12-17,1625.01
2019-12-18,1635.73
2019-12-19,1646.72
2019-12-20,1642.86
2019-12-23,1665.04
2019-12-24,1666.62
2019-12-26,1659.89
2019-12-27,1661.21
2019-12-30,1662.42
2020-01-02,1658.77
2020-01-03,1676.49
2020-01-07,1663.83
2020-01-08,1656.96
2020-01-09,1653.54
2020-01-10,1654.93
2020-01-13,1651.93
2020-01-14,1653.18
2020-01-15,1648.78
2020-01-16,1647.8
2020-01-17,1656.04
2020-01-20,1656.37
2020-01-21,1653.48
2020-01-22,1650.36
2020-01-23,1648.18
2020-01-24,1647.91
2020-01-27,1623.97
2020-01-28,1624.66
2020-01-29,1633.81
2020-01-30,1638.15
2020-01-31,1623.83
2020-02-03,1625.18
2020-02-04,1643.92
2020-02-05,1656.3
2020-02-06,1653.96
2020-02-07,1654.7
2020-02-10,1643.17
2020-02-11,1645.22
2020-02-12,1659.54
2020-02-13,1663.07
2020-02-14,1664.4
2020-02-17,1665.39
2020-02-18,1665.36
2020-02-19,1676.29
2020-02-20,1669.6
2020-02-21,1631.45
2020-02-24,1622.66
2020-02-25,1612.48
2020-02-26,1589.74
2020-02-27,1556.69
2020-02-28,1549.61
2020-03-02,1536.48
2020-03-03,1512.61
2020-03-04,1544.53
2020-03-05,1546.66
2020-03-06,1502.84
2020-03-09,1344.6
2020-03-10,1360.21
2020-03-11,1295.46
2020-03-12,1174.31
2020-03-13,1174.31
2020-03-16,997.78
2020-03-17,1000.5
2020-03-18,894.03
2020-03-19,899.75
2020-03-20,919.59
2020-03-24,923.53
2020-03-25,1046.18
2020-03-26,1167.04
2020-03-27,1147.54
2020-03-30,1129.18
2020-03-31,1123.85
2020-04-01,1063.03
2020-04-02,1114.43
2020-04-03,1127.55
2020-04-06,1160.12
2020-04-07,1163.43
2020-04-08,1187.13
2020-04-13,1193.98
2020-04-14,1211.06
2020-04-15,1204.01
2020-04-16,1202.54
2020-04-17,1192.08
2020-04-20,1179.6
2020-04-21,1131.29
2020-04-22,1132.78
2020-04-23,1151.78
2020-04-24,1122.37
2020-04-27,1116.17
2020-04-28,1145.34
2020-04-29,1145.89
2020-04-30,1142.04
2020-05-04,1105.43
2020-05-05,1099.28
2020-05-06,1090.43
2020-05-07,1113.37
2020-05-08,1110.26
2020-05-11,1104.09
2020-05-12,1089.29
2020-05-13,1055.27
2020-05-14,1052.23
2020-05-15,1053.75
2020-05-18,1082.96
2020-05-19,1067.65
2020-05-20,1072.29
2020-05-21,1066.11
2020-05-22,1057.66
2020-05-26,1072.78
2020-05-27,1088.42
2020-05-28,1085.55
2020-05-29,1095.84
2020-06-01,1117.02
2020-06-02,1117.69
2020-06-03,1158.05
2020-06-04,1163.84
2020-06-05,1203.07
2020-06-08,1228.24
2020-06-09,1209.99
2020-06-10,1177.99
2020-06-11,1121.55
2020-06-12,1143.13
2020-06-16,1154.63
2020-06-17,1139.3
2020-06-18,1139
2020-06-19,1161.41
2020-06-23,1143.28
2020-06-24,1125.48
2020-06-25,1125.03
2020-06-26,1110.65
2020-06-30,1111.8
2020-07-01,1109.91
2020-07-02,1118.97
2020-07-03,1125.26
2020-07-06,1129.47
2020-07-07,1131.84
2020-07-08,1153.54
2020-07-09,1143.1
2020-07-10,1147.78
2020-07-13,1145.16
2020-07-14,1144.53
2020-07-15,1144.85
2020-07-16,1153.15
2020-07-17,1156.16
2020-07-21,1166.61
2020-07-22,1168.52
2020-07-23,1181.78
2020-07-24,1173.93
2020-07-27,1180.73
2020-07-28,1170.99
2020-07-29,1174.91
2020-07-30,1164.66
2020-07-31,1134.34
2020-08-03,1133.1
2020-08-04,1128.41
2020-08-05,1135.63
2020-08-06,1142.18
2020-08-10,1143.5
2020-08-11,1134.41
2020-08-12,1141.78
2020-08-13,1149.97
2020-08-14,1153.28
2020-08-18,1168.46
2020-08-19,1161.72
2020-08-20,1174.12
2020-08-21,1186.29
2020-08-24,1205.18
2020-08-25,1230.56
2020-08-26,1227.31
2020-08-27,1225.22
2020-08-28,1226.21
2020-08-31,1216.03
2020-09-01,1255.76
2020-09-02,1258.16
2020-09-03,1246.82
2020-09-04,1240.24
2020-09-07,1242.98
2020-09-08,1232.34
2020-09-09,1239.93
2020-09-10,1219.67
2020-09-11,1212.45
2020-09-14,1199.65
2020-09-15,1193.71
2020-09-16,1195.95
2020-09-17,1192.53
2020-09-18,1206.55
2020-09-21,1197.55
2020-09-22,1187.73
2020-09-23,1179.38
2020-09-24,1180.49
2020-09-25,1171.35
2020-09-28,1176.66
2020-09-29,1165.75
2020-09-30,1171.92
2020-10-01,1162.36
2020-10-02,1165.01
2020-10-05,1168.04
2020-10-06,1168.93
2020-10-07,1174.49
2020-10-08,1186.42
2020-10-09,1190.01
2020-10-13,1170.72
2020-10-14,1171.36
2020-10-15,1166.01
2020-10-16,1171.8
2020-10-19,1174.94
2020-10-20,1187.39
2020-10-21,1177.92
2020-10-22,1177.89
2020-10-23,1175.33
2020-10-26,1177.09
2020-10-27,1162.58
2020-10-28,1120.37
2020-10-29,1131.27
2020-10-30,1136.75
2020-11-03,1151.37
2020-11-04,1156.41
2020-11-05,1163.03
2020-11-06,1172.34
2020-11-09,1213.69
2020-11-10,1213.39
2020-11-11,1220.06
2020-11-12,1207.21
2020-11-13,1209.87
2020-11-17,1230.73
2020-11-18,1234.56
2020-11-19,1230.81
2020-11-20,1239.74
2020-11-23,1247.94
2020-11-24,1270.61
2020-11-25,1263.65
2020-11-26,1263.04
2020-11-27,1261.74
2020-11-30,1258
2020-12-01,1285.12
2020-12-02,1288.49
2020-12-03,1298.13
2020-12-04,1341.23
2020-12-07,1363.74
2020-12-09,1383.59
2020-12-10,1368.49
2020-12-11,1377.67
2020-12-14,1389.31
2020-12-15,1408.02
2020-12-16,1421.47
2020-12-17,1443.59
2020-12-18,1426.47
2020-12-21,1377.38
2020-12-22,1400.91
2020-12-23,1416.62
2020-12-24,1422.21
2020-12-28,1431.05
2020-12-29,1450.72
2020-12-30,1437.89
2021-01-04,1418.01
2021-01-05,1431.73
2021-01-06,1436.03
2021-01-07,1435.74
2021-01-08,1453.12
2021-01-12,1461.73
2021-01-13,1456.03
2021-01-14,1467.12
2021-01-15,1452.58
2021-01-18,1454.5
2021-01-19,1459.41
2021-01-20,1459.85
2021-01-21,1446.23
2021-01-22,1418.98
2021-01-25,1397.65
2021-01-26,1402.25
2021-01-27,1374.85
2021-01-28,1367.2
2021-01-29,1348.12
2021-02-01,1357.16
2021-02-02,1368.3
2021-02-03,1359.03
2021-02-04,1359.63
2021-02-05,1370.46
2021-02-08,1383.38
2021-02-09,1380.29
2021-02-10,1374.2
2021-02-11,1367.79
2021-02-12,1365.95
2021-02-15,1369.39
2021-02-16,1363.17
2021-02-17,1366.29
2021-02-18,1353.68
2021-02-19,1352.57
2021-02-22,1352.21
2021-02-23,1355.24
2021-02-24,1370.75
2021-02-25,1335.79
2021-02-26,1359.48
2021-03-01,1355.7
2021-03-02,1350.04
2021-03-03,1347.22
2021-03-04,1337.12
2021-03-05,1344.72
2021-03-08,1336.98
2021-03-09,1341.73
2021-03-10,1347.47
2021-03-11,1350.35
2021-03-12,1353.68
2021-03-15,1356.98
2021-03-16,1350.14
2021-03-17,1343.56
2021-03-18,1325.59
2021-03-19,1324.54
2021-03-23,1319.82
2021-03-24,1325.33
2021-03-25,1320.11
2021-03-26,1314.46
2021-03-29,1320.83
2021-03-30,1327.32
2021-03-31,1316.81
2021-04-05,1323.97
2021-04-06,1324.35
2021-04-07,1335.89
2021-04-08,1325.93
2021-04-09,1322.11
2021-04-12,1317.76
2021-04-13,1312.55
2021-04-14,1320.96
2021-04-15,1321.8
2021-04-16,1317.08
2021-04-19,1312.62
2021-04-20,1311.39
2021-04-21,1305.14
2021-04-22,1296.07
2021-04-23,1282.21
2021-04-26,1286.57
2021-04-27,1293.15
2021-04-28,1286.16
2021-04-29,1278
2021-04-30,1250.65
2021-05-03,1216.62
2021-05-04,1217.67
2021-05-05,1240.04
2021-05-06,1266.56
2021-05-07,1281.93
2021-05-10,1311.73
2021-05-11,1292.14
2021-05-12,1285.33
2021-05-13,1262.29
2021-05-14,1289.75
2021-05-18,1268.14
2021-05-19,1265.64
2021-05-20,1254.62
2021-05-21,1244.08
2021-05-24,1227.68
2021-05-25,1203.8
2021-05-26,1190.78
2021-05-27,1182.18
2021-05-28,1206.63
2021-05-31,1200.9
2021-06-01,1223.18
2021-06-02,1247.98
2021-06-03,1258.26
2021-06-04,1245.44
2021-06-08,1258.64
2021-06-09,1255.31
2021-06-10,1260.21
2021-06-11,1261.61
2021-06-15,1252.27
2021-06-16,1250.78
2021-06-17,1248.79
2021-06-18,1257.29
2021-06-21,1246.44
2021-06-22,1242.7
2021-06-23,1246.96
2021-06-24,1278.81
2021-06-25,1284.2
2021-06-28,1270.88
2021-06-29,1257
2021-06-30,1248.83
2021-07-01,1260.42
2021-07-02,1289.38
2021-07-06,1272.05
2021-07-07,1286.43
2021-07-08,1284.04
2021-07-09,1293.02
2021-07-12,1298.44
2021-07-13,1293.76
2021-07-14,1284.44
2021-07-15,1273.21
2021-07-16,1272.49
2021-07-19,1238.12
2021-07-21,1250.71
2021-07-22,1251.87
2021-07-23,1254.24
2021-07-26,1256.31
2021-07-27,1249.61
2021-07-28,1243.13
2021-07-29,1245.86
2021-07-30,1236.73
2021-08-02,1236.03
2021-08-03,1235.53
2021-08-04,1240.84
2021-08-05,1227.35
2021-08-06,1226.59
2021-08-09,1229.44
2021-08-10,1236.31
2021-08-11,1246.69
2021-08-12,1258.53
2021-08-13,1268.79
2021-08-17,1301.69
2021-08-18,1325.93
2021-08-19,1329.67
2021-08-20,1326.91
2021-08-23,1334.48
2021-08-24,1328.29
2021-08-25,1329.79
2021-08-26,1313.99
2021-08-27,1325.51
2021-08-30,1322.57
2021-08-31,1319.96
2021-09-01,1321.27
2021-09-02,1331.9
2021-09-03,1327.47
2021-09-06,1327.09
2021-09-07,1320.98
2021-09-08,1320.39
2021-09-09,1322.78
2021-09-10,1320.52
2021-09-13,1312.43
2021-09-14,1310.22
2021-09-15,1322.14
2021-09-16,1323.37
2021-09-17,1321.85
2021-09-20,1306.62
2021-09-21,1301.46
2021-09-22,1310.25
2021-09-23,1312.22
2021-09-24,1309.38
2021-09-27,1345.4
2021-09-28,1350.53
2021-09-29,1360.41
2021-09-30,1361.95
2021-10-01,1370.25
2021-10-04,1381.76
2021-10-05,1383.22
2021-10-06,1381.86
2021-10-07,1393.5
2021-10-08,1401
2021-10-11,1406.25
2021-10-12,1386.45
2021-10-13,1394.22
2021-10-14,1416.68
2021-10-15,1426.2
2021-10-19,1416.49
2021-10-20,1414.1
2021-10-21,1410.2
2021-10-22,1399.64
2021-10-25,1402.04
2021-10-26,1413.32
2021-10-27,1404.09
2021-10-28,1407.92
2021-10-29,1394.04
2021-11-02,1390.5
2021-11-03,1404.52
2021-11-04,1392.19
2021-11-05,1388.56
2021-11-08,1394.23
2021-11-09,1384.59
2021-11-10,1365.65
2021-11-11,1365.84
2021-11-12,1356.48
2021-11-16,1333.47
2021-11-17,1330.57
2021-11-18,1337.52
2021-11-19,1298.64
2021-11-22,1312.18
2021-11-23,1316.43
2021-11-24,1330.18
2021-11-25,1338.85
2021-11-26,1318.31
2021-11-29,1347.45
2021-11-30,1373.84
2021-12-01,1418.24
2021-12-02,1431.29
2021-12-03,1431.94
2021-12-06,1430.66
2021-12-07,1409.94
2021-12-09,1399.15
2021-12-10,1389.16
2021-12-13,1353.91
2021-12-14,1358.8
2021-12-15,1375.2
2021-12-16,1407.88
2021-12-17,1395
2021-12-20,1380.89
2021-12-21,1378.82
2021-12-22,1394.49
2021-12-23,1395.46
2021-12-24,1401.66
2021-12-27,1404.62
2021-12-28,1408.2
2021-12-29,1415.79
2021-12-30,1410.97
2022-01-03,1415.06
2022-01-04,1423.88
2022-01-05,1402.4
2022-01-06,1381.74
2022-01-07,1394.22
2022-01-11,1422.57
2022-01-12,1450.75
2022-01-13,1466.67
2022-01-14,1431.84
2022-01-17,1522.21
2022-01-18,1585.23
2022-01-19,1582.84
2022-01-20,1547.47
2022-01-21,1523.56
2022-01-24,1522.12
2022-01-25,1527.48
2022-01-26,1522.26
2022-01-27,1520.63
2022-01-28,1529.85
2022-01-31,1536.92
2022-02-01,1538.02
2022-02-02,1529.53
2022-02-03,1516.27
2022-02-04,1522.41
2022-02-07,1533.51
2022-02-08,1523.73
2022-02-09,1508.71
2022-02-10,1475.28
2022-02-11,1492.8
2022-02-14,1480.77
2022-02-15,1487.19
2022-02-16,1502.69
2022-02-17,1503
2022-02-18,1493.88
2022-02-21,1495.04
2022-02-22,1492.49
2022-02-23,1509.88
2022-02-24,1509.55
2022-02-25,1516.24
2022-02-28,1527.75
2022-03-01,1538.57
2022-03-02,1530.3
2022-03-03,1534.45
2022-03-04,1542.13
2022-03-07,1538.27
2022-03-08,1535.28
2022-03-09,1537.52
2022-03-10,1543.26
2022-03-11,1548.46
2022-03-14,1517.85
2022-03-15,1522.19
2022-03-16,1528.12
2022-03-17,1542.97
2022-03-18,1539.7
2022-03-22,1555.86
2022-03-23,1587.4
2022-03-24,1593.5
2022-03-25,1606.88
2022-03-28,1598.58
2022-03-29,1599.18
2022-03-30,1601.35
2022-03-31,1616.08
2022-04-01,1626.89
2022-04-04,1618.39
2022-04-05,1633.95
2022-04-06,1626.1
2022-04-07,1628.85
2022-04-08,1625.53
2022-04-11,1630.89
2022-04-12,1626.17
2022-04-13,1615.12
2022-04-18,1603.8
2022-04-19,1603.6
2022-04-20,1635.71
2022-04-21,1616.87
2022-04-22,1614.75
2022-04-25,1576.06
2022-04-26,1575.37
2022-04-27,1586.26
2022-04-28,1592.99
2022-04-29,1562.46
2022-05-02,1582.67
2022-05-03,1593.36
2022-05-04,1613.72
2022-05-05,1581.65
2022-05-06,1556.15
2022-05-09,1511.39
2022-05-10,1511.73
2022-05-11,1509
2022-05-12,1505.8
2022-05-13,1512.12
2022-05-16,1517.19
2022-05-17,1506.32
2022-05-18,1465.19
2022-05-19,1411.11
2022-05-20,1459.25
2022-05-23,1482.8
2022-05-24,1482.77
2022-05-25,1491.48
2022-05-26,1508.62
2022-05-27,1532.31
2022-05-31,1603.23
2022-06-01,1604.54
2022-06-02,1610.21
2022-06-03,1614.09
2022-06-06,1608.21
2022-06-07,1587.07
2022-06-08,1560.76
2022-06-09,1526.79
2022-06-10,1530.73
2022-06-13,1484.58
2022-06-14,1501.18
2022-06-15,1463.55
2022-06-16,1473.19
2022-06-17,1454.02
2022-06-21,1398.42
2022-06-22,1372.2
2022-06-23,1338.83
2022-06-24,1365.96
2022-06-28,1381.09
2022-06-29,1346.88
2022-06-30,1322.88
2022-07-01,1357.98
2022-07-05,1333.69
2022-07-06,1336.49
2022-07-07,1350.26
2022-07-08,1354.92
2022-07-11,1344.65
2022-07-12,1347.88
2022-07-13,1319.29
2022-07-14,1272.51
2022-07-15,1274.19
2022-07-18,1281.71
2022-07-19,1303.01
2022-07-21,1291.55
2022-07-22,1259.8
2022-07-25,1289.89
2022-07-26,1294.82
2022-07-27,1300.17
2022-07-28,1320.2
2022-07-29,1295.96
2022-08-01,1272.1
2022-08-02,1281.28
2022-08-03,1279.2
2022-08-04,1281.45
2022-08-05,1300.09
2022-08-08,1333.07
2022-08-09,1322.08
2022-08-10,1314.08
2022-08-11,1324.48
2022-08-12,1330.82
2022-08-16,1321.38
2022-08-17,1323.22
2022-08-18,1324.12
2022-08-19,1307.78
2022-08-22,1293.27
2022-08-23,1289.54
2022-08-24,1291.98
2022-08-25,1304.36
2022-08-26,1298.84
2022-08-29,1289.86
2022-08-30,1270.29
2022-08-31,1228.33
2022-09-01,1224
2022-09-02,1232.91
2022-09-05,1236.74
2022-09-06,1227.08
2022-09-07,1210.3
2022-09-08,1202.96
2022-09-09,1222.51
2022-09-12,1235.54
2022-09-13,1228.09
2022-09-14,1218.76
2022-09-15,1213.7
2022-09-16,1209.58
2022-09-19,1205.45
2022-09-20,1194.83
2022-09-21,1197.75
2022-09-22,1201.61
2022-09-23,1157.27
2022-09-26,1112.84
2022-09-27,1123.81
2022-09-28,1130.35
2022-09-29,1135.78
2022-09-30,1128.24
2022-10-03,1145.38
2022-10-04,1197.44
2022-10-05,1215.36
2022-10-06,1218.15
2022-10-07,1209.1
2022-10-10,1198.83
2022-10-11,1180.9
2022-10-12,1176.64
2022-10-13,1177.65
2022-10-14,1168.32
2022-10-18,1188.74
2022-10-19,1197.4
2022-10-20,1222.63
2022-10-21,1231.64
2022-10-24,1195.68
2022-10-25,1209.12
2022-10-26,1202
2022-10-27,1211.76
2022-10-28,1219.69
2022-10-31,1231.52
2022-11-01,1254.39
2022-11-02,1245.1
2022-11-03,1215.51
2022-11-04,1244.24
2022-11-08,1252.67
2022-11-09,1249.55
2022-11-10,1278.26
2022-11-11,1266.56
2022-11-15,1285.29
2022-11-16,1279
2022-11-17,1295.81
2022-11-18,1282.68
2022-11-21,1231.54
2022-11-22,1255.82
2022-11-23,1266
2022-11-24,1267.93
2022-11-25,1266.25
2022-11-28,1240.99
2022-11-29,1248.36
2022-11-30,1242.63
2022-12-01,1235.45
2022-12-02,1240.93
2022-12-05,1217.68
2022-12-06,1236.59
2022-12-07,1229.65
2022-12-09,1236.18
2022-12-12,1226.87
2022-12-13,1229.69
2022-12-14,1230.37
2022-12-15,1222.46
2022-12-16,1211.59
2022-12-19,1215.44
2022-12-20,1227.62
2022-12-21,1249.84
2022-12-22,1227.57
2022-12-23,1252.68
2022-12-26,1247.56
2022-12-27,1260.55
2022-12-28,1266.52
2022-12-29,1286.07
2023-01-02,1283.87
2023-01-03,1269.56
2023-01-04,1291.8
2023-01-05,1318.74
2023-01-06,1326.74
2023-01-10,1334.69
2023-01-11,1342.91
2023-01-12,1336.65
2023-01-13,1337.44
2023-01-16,1335.15
2023-01-17,1333.86
2023-01-18,1337.89
2023-01-19,1332.5
2023-01-20,1337.4
2023-01-23,1331.77
2023-01-24,1310.5
2023-01-25,1301.28
2023-01-26,1301.9
2023-01-27,1285.89
2023-01-30,1280.22
2023-01-31,1290.11
2023-02-01,1268.48
2023-02-02,1260.1
2023-02-03,1263.25
2023-02-06,1268.49
2023-02-07,1270.09
2023-02-08,1264.1
2023-02-09,1245.63
2023-02-10,1245.65
2023-02-13,1240.18
2023-02-14,1222.74
2023-02-15,1219.44
2023-02-16,1226.34
2023-02-17,1209.86
2023-02-20,1210.92
2023-02-21,1198.14
2023-02-22,1187.55
2023-02-23,1192.24
2023-02-24,1193.54
2023-02-27,1206.22
2023-02-28,1187.56
2023-03-01,1198.89
2023-03-02,1189.09
2023-03-03,1214.55
2023-03-06,1235.67
2023-03-07,1236.75
2023-03-08,1241.44
2023-03-09,1210.68
2023-03-10,1187.27
2023-03-13,1154.07
2023-03-14,1156.17
2023-03-15,1111.75
2023-03-16,1118.43
2023-03-17,1110.39
2023-03-21,1129.63
2023-03-22,1121.24
2023-03-23,1115.54
2023-03-24,1106.24
2023-03-27,1118.2
2023-03-28,1117.41
2023-03-29,1119.62
2023-03-30,1146.36
2023-03-31,1157.59
2023-04-03,1183.2
2023-04-04,1178.51
2023-04-05,1193.57
2023-04-10,1200.34
2023-04-11,1221.42
2023-04-12,1232.2
2023-04-13,1240.27
2023-04-14,1253.29
2023-04-17,1257.24
2023-04-18,1255.16
2023-04-19,1247.97
2023-04-20,1244.77
2023-04-21,1215.94
2023-04-24,1225.26
2023-04-25,1197.65
2023-04-26,1185.6
2023-04-27,1167.51
2023-04-28,1198.81
2023-05-02,1157.99
2023-05-03,1158.68
2023-05-04,1158.6
2023-05-05,1164.18
2023-05-08,1157.44
2023-05-09,1159.53
2023-05-10,1160.15
2023-05-11,1143.42
2023-05-12,1159.12
2023-05-15,1148.13
2023-05-16,1137.65
2023-05-17,1134.23
2023-05-18,1136.76
2023-05-19,1123.9
2023-05-23,1122.65
2023-05-24,1110.71
2023-05-25,1098.6
2023-05-26,1100.97
2023-05-29,1101.47
2023-05-30,1092.64
2023-05-31,1099.03
2023-06-01,1117.93
2023-06-02,1147.97
2023-06-05,1151.72
2023-06-06,1193.83
2023-06-07,1199.68
2023-06-08,1190.76
2023-06-09,1183.97
2023-06-13,1185.36
2023-06-14,1178.28
2023-06-15,1178.54
2023-06-16,1173.9
2023-06-20,1161.07
2023-06-21,1151.83
2023-06-22,1141.67
2023-06-23,1133.54
2023-06-26,1138.45
2023-06-27,1129.51
2023-06-28,1127.37
2023-06-29,1130.93
2023-06-30,1133.6
2023-07-04,1134.27
2023-07-05,1121.71
2023-07-06,1115.02
2023-07-07,1133.11
2023-07-10,1130.84
2023-07-11,1147.86
2023-07-12,1162.39
2023-07-13,1173.36
2023-07-14,1164.2
2023-07-17,1160.14
2023-07-18,1169.79
2023-07-19,1173.75
2023-07-21,1172.85
2023-07-24,1172.41
2023-07-25,1171.24
2023-07-26,1164.32
2023-07-27,1166.84
2023-07-28,1161.83
2023-07-31,1174.7
2023-08-01,1178.85
2023-08-02,1160.9
2023-08-03,1173.89
2023-08-04,1170.23
2023-08-08,1173.4
2023-08-09,1166.07
2023-08-10,1152.82
2023-08-11,1147.5
2023-08-14,1145.53
2023-08-15,1130.14
2023-08-16,1143.55
2023-08-17,1134.99
2023-08-18,1132.66
2023-08-22,1115.74
2023-08-23,1099.55
2023-08-24,1101.11
2023-08-25,1101.64
2023-08-28,1104.31
2023-08-29,1111.25
2023-08-30,1114.86
2023-08-31,1076.12
2023-09-01,1084.71
2023-09-04,1077.55
2023-09-05,1051.18
2023-09-06,1046.7
2023-09-07,1063.29
2023-09-08,1069.14
2023-09-11,1062.97
2023-09-12,1083.7
2023-09-13,1077.85
2023-09-14,1082.66
2023-09-15,1098.66
2023-09-18,1096.78
2023-09-19,1107.07
2023-09-20,1107.85
2023-09-21,1096.3
2023-09-22,1091.2
2023-09-25,1097.57
2023-09-26,1082.55
2023-09-27,1107.59
2023-09-28,1117.7
2023-09-29,1121.64
2023-10-02,1112.09
2023-10-03,1102.46
2023-10-04,1104.3
2023-10-05,1092.4
2023-10-06,1101.97
2023-10-09,1118.25
2023-10-10,1114.76
2023-10-11,1114.2
2023-10-12,1112.09
2023-10-13,1116.29
2023-10-17,1119.19
2023-10-18,1134.48
2023-10-19,1125.6
2023-10-20,1117.42
2023-10-23,1108.63
2023-10-24,1105.76
2023-10-25,1104.19
2023-10-26,1083.95
2023-10-27,1093.84
2023-10-30,1088.69
2023-10-31,1088.15
2023-11-01,1088.39
2023-11-02,1097.53
2023-11-03,1098.75
2023-11-07,1093.71
2023-11-08,1098.62
2023-11-09,1104.44
2023-11-10,1102.93
2023-11-14,1107.45
2023-11-15,1110.09
2023-11-16,1108.56
2023-11-17,1125.22
2023-11-20,1125.16
2023-11-21,1128.61
2023-11-22,1131.96
2023-11-23,1127.81
2023-11-24,1135.46
2023-11-27,1127.74
2023-11-28,1127.81
2023-11-29,1138.69
2023-11-30,1146.87
2023-12-01,1151.79
2023-12-04,1156.33
2023-12-05,1150.1
2023-12-06,1134.17
2023-12-07,1145.28
2023-12-11,1141.41
2023-12-12,1149.28
2023-12-13,1165.85
2023-12-14,1174.7
2023-12-15,1162.58
2023-12-18,1163.33
2023-12-19,1169.27
2023-12-20,1162.66
2023-12-21,1166.07
2023-12-22,1170.34
2023-12-26,1183.84
2023-12-27,1188.17
2023-12-28,1195.2
2024-01-02,1222.5
2024-01-03,1228.7
2024-01-04,1262.99
2024-01-05,1294.78
2024-01-09,1294.43
2024-01-10,1288.77
2024-01-11,1283.25
2024-01-12,1290.78
2024-01-15,1297.33
2024-01-16,1292.93
2024-01-17,1283.84
2024-01-18,1276.13
2024-01-19,1274.5
2024-01-22,1271.1
2024-01-23,1263.15
2024-01-24,1261.11
2024-01-25,1268.91
2024-01-26,1282.43
2024-01-29,1279.81
2024-01-30,1280.17
2024-01-31,1276.55
2024-02-01,1277.65
2024-02-02,1277.77
2024-02-05,1272.44
2024-02-06,1276.77
2024-02-07,1279.26
2024-02-08,1261.1
2024-02-09,1248.23
2024-02-12,1248.18
2024-02-13,1235.86
2024-02-14,1237.18
2024-02-15,1246.31
2024-02-16,1256.97
2024-02-19,1220.31
2024-02-20,1245.54
2024-02-21,1268.74
2024-02-22,1279.09
2024-02-23,1290.31
